Hookah Lounge,"Arera Colony, Bhopal - 462001",3.7,-9993823572,7,https://www.justdial.com/bhopal/Hookah-Lounge/0755PX755-X755-140317221546-S8H2_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 06:30 pm
Ronak Plaza Restaurant,"C/O Hotel Ronak Plaza, Plot No 216, Mp Nagar Road, M P Nagar, Bhopal - 462011, Zone 1, Behind Jyoti Cinema (Map)",3.4,-420783,7,https://www.justdial.com/Bhopal/Ronak-Plaza-Restaurant-Zone-1-Behind-Jyoti-Cinema-M-P-Nagar/0755PX755-X755-130125104653-H8K5_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,07:00 am - 10:30 pm
Mosaic Restaurant,"C/O Hotel Mosaic, Hoshangabad Road, Bhopal - 462011, Opposite Ranjeet Nissan Motors",3.1,-9229221097,7,https://www.justdial.com/Bhopal/Mosaic-Restaurant-Opposite-Ranjeet-Nissan-Motors-Hoshangabad-Road/0755PX755-X755-131004105933-C5N1_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Veera Di Hatti,"Shop No 2, Lower Ground Floor, Metro Plaza, Bittan Market, Bhopal - 462003, near post office and arjun pushkar swimming pool",4.9,-9993948730,6,https://www.justdial.com/Bhopal/Veera-Di-Hatti-near-post-office-and-arjun-pushkar-swimming-pool-Bittan-Market/0755PX755-X755-160421224203-T6S6_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,06:00 pm - 11:30 pm
Lollipop Restaurant Food J..,"DK-1 Banjari, Danish Kunj, DK-1 Road, Kolar Road, Bhopal - 462042, Near Post Office (Map)",4.9,-9826022797,6,https://www.justdial.com/Bhopal/Lollipop-Restaurant-Food-Junction-Near-Post-Office-Kolar-Road/0755PX755-X755-171011181706-B7W7_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,01:00 pm - 11:00 pm
Shikha Sweet & Restaurant,"63, Lakhpati Bhavan, Mangalwara Road, Mangalwara Road, Bhopal - 462001, Near Mangalwara Police Thana (Map)",4.7,-274013,6,https://www.justdial.com/Bhopal/Shikha-Sweet-Restaurant-Near-Mangalwara-Police-Thana-Mangalwara-Road/0755PX755-X755-140603143645-R5P3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 10:00 pm
I Like Gourmet,"Shop No G-14, Vijay Stambh, Zone 1, M P Nagar, Bhopal - 462011, Opposite Axis Bank (Map)",4.7,-429441,6,https://www.justdial.com/Bhopal/I-Like-Gourmet-Opposite-Axis-Bank-M-P-Nagar/0755PX755-X755-150311155142-P9I5_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 10:30 pm
Indian Coffee House,"Arera Hills, Bhopal - 462011",4.6,-9406541499,6,https://www.justdial.com/bhopal/Indian-Coffee-House-Arera-Hills/0755PX755-X755-140731160147-X7L6_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,09:30 am - 06:30 pm
Nasha Bar & Lounge,"C/O. Ranjits Golden Oak Resort, Hoshangabad Road, Bhopal - 462011, Opposite Shree Ram Colony, National Highway No 12",4.5,-250579,6,https://www.justdial.com/Bhopal/Nasha-Bar-Lounge-Opposite-Shree-Ram-Colony-National-Highway-No-12-Hoshangabad-Road/0755PX755-X755-111025120213-E4Q5_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 12:00 am
Marc Restaurant,"T 37, Bhopal - 462001, T Ward, Baragradh Colony, Near Sant Hirdharam Kutia",4.5,-264780,6,https://www.justdial.com/Bhopal/Marc-Restaurant-T-Ward-Baragradh-Colony-Near-Sant-Hirdharam-Kutia/0755P7480-7480-110315130737-K6B3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 03:00 pm 07:00 pm - 11:00 pm
Tattenham Corner (jehan Num..,"C/O Jehan Numa Palace Hotel, Plot No 157, Shamla Hills, Bhopal - 462013 (Map)",4.5,-266774,6,https://www.justdial.com/BHOPAL/Tattenham-Corner-(jehan-Numa-Palace-Hotel)-Shamla-Hills/0755PX755-X755-000140858679-Q7A6_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,none
Sunshine Garden & Restauran..,"Bhavani Marg, Bairagarh, Bhopal - 462030, Sehore Naka,Near Sabji Mandi (Map)",3.9,-425092,6,https://www.justdial.com/BHOPAL/Sunshine-Garden-Restaurant-Sehore-Naka-Near-Sabji-Mandi-Bairagarh/0755PX755-X755-000277215228-D0T6_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,Open 24 Hrs
Mayuri Food Planet,"Mambhawan 42, Kolar Road, Bhopal - 462042, Amaltas Phase-1, Chuna Bhatti (Map)",3.8,-243156,6,https://www.justdial.com/Bhopal/Mayuri-Food-Planet-Amaltas-Phase-1-Chuna-Bhatti-Kolar-Road/0755PX755-X755-140429160633-Y1B1_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 07:30 pm
Hotel Surya Bar & Restauran..,,3.5,-274834,6,https://www.justdial.com/Bhopal/Hotel-Surya-Bar-Restaurant-Near-Railway-Station-Opposite-Mrignayani-Emporium-Hamidia-Road/0755PX755-X755-130611130312-A5J8_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,12:00 am - 11:00 pm
Uncles Kitchen,"B Block, GTB COMPLEX, New Market, Bhopal - 462003, Near Ondoor (Map)",4.7,-494365,5,https://www.justdial.com/Bhopal/Uncles-Kitchen-Near-Ondoor-New-Market/0755PX755-X755-180122211734-M6C3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 11:30 pm
Kamal Restaurant,"C/O Madan Maharaj Hotel, Madan Maharaj Marg, Chandbad, Bhopal - 462010, Opposite Platform No 1,Railway Station (Map)",4.5,-274408,5,https://www.justdial.com/BHOPAL/Kamal-Restaurant-Opposite-Platform-No-1-Railway-Station-Chandbad/0755P755STD709165_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,Open 24 Hrs
Rasoi Restaurant,"Hoshangabad Road, Bhopal - 462011, Opposite Vision Krishna School, Danish Nagar, Bus Stop",4.5,-401097,5,https://www.justdial.com/Bhopal/Rasoi-Restaurant-Opposite-Vision-Krishna-School-Danish-Nagar-Bus-Stop-Hoshangabad-Road/0755PX755-X755-150913210106-T4F2_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 09:00 pm
Agarwal Puri Bhandar,"Hanumanganj, Bhopal - 462001, Jumerati Bazar (Map)",4.4,-7552532468,5,https://www.justdial.com/bhopal/Agarwal-Puri-Bhandar-Jumerati-Bazar-Hanumanganj/0755PX755-X755-140422113854-V1L5_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 10:00 pm
Olive & Honey,"Shaan E Fiza Apartment, Kohe Fiza, Bhopal - 462001, Housing Board Colony (Map)",4.4,-492024,5,https://www.justdial.com/Bhopal/Olive-Honey-Housing-Board-Colony-Kohe-Fiza/0755PX755-X755-170113090323-Z2K3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Rahul Annapurna Bhojnalaya,"12, Hamidia Road, Bhopal - 462001, Bus Stand Chouraha, Opposite Allahabad Bank (Map)",4.4,-426474,5,https://www.justdial.com/Bhopal/Rahul-Annapurna-Bhojnalaya-Bus-Stand-Chouraha-Opposite-Allahabad-Bank-Hamidia-Road/0755PX755-X755-110217104241-G1D8_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,08:00 am - 12:00 am
CLOUD 9,"Alark Arcade Singarcholi, Air Port Road, Lalghati, Bhopal - 462030, Near Data Colony (Map)",4.2,-8109088749,5,https://www.justdial.com/Bhopal/CLOUD-9-Near-Data-Colony-Lalghati/0755PX755-X755-170215162047-G8G5_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 11:30 pm
Neelam Sweets,"Shop No 1, Jyoti Shopping Center, M P Nagar, Bhopal - 462011, Zone 1 (Map)",4.1,-9826032540,5,https://www.justdial.com/Bhopal/Neelam-Sweets-Zone-1-M-P-Nagar/0755PX755-X755-171009104020-W1R8_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,07:30 am - 10:30 pm
Snackoz,"Shop3, Sbi Lane, Gulmohar, Bhopal - 462011 (Map)",4,-9752447682,5,https://www.justdial.com/Bhopal/Snackoz/0755PX755-X755-170113024105-I5U6_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,none
Hakeem Restaurant,"Shop No B 6, Ayodhya Bypass Road, Ayodhya Nagar, Bhopal - 462041, Opposite Sagar Avenue (Map)",3.9,-422887,5,https://www.justdial.com/Bhopal/Hakeem-Restaurant-Opposite-Sagar-Avenue-Ayodhya-Nagar/0755PX755-X755-150528115904-C4Y3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:30 am - 11:30 pm
Hong Kong Restaurants,"131/4, M P Nagar, Bhopal - 462011, Near Pragati Petrol Pump, Zone II (Map)",3.9,-247854,5,https://www.justdial.com/Bhopal/Hong-Kong-Restaurants-Near-Pragati-Petrol-Pump-Zone-II-M-P-Nagar/0755PX755-X755-130404114700-D3H2_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 11:00 pm
Gaurav Restaurant,"C/O Gaurav Hotel, Plot No 9, Hamidia Road, Bhopal - 462001, Near Sangam Talkies Trungal (Map)",3.9,-271970,5,https://www.justdial.com/Bhopal/Gaurav-Restaurant-Near-Sangam-Talkies-Trungal-Hamidia-Road/0755PX755-X755-111016163218-K8V9_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,12:00 am - 03:00 pm 07:00 pm - 11:00 pm
Water Ville,"Plot No 4, Sehore Road, Bairagarh, Bhopal - 462030, Behind Akash Garden",3.8,-9644142686,5,https://www.justdial.com/bhopal/Water-Ville-Behind-Akash-Garden-Bairagarh/0755PX755-X755-170307101904-T3I4_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,02:00 pm - 12:00 am
Dawat E Chef Restaurant,"Plot No 181, Zone -1 Road, M P Nagar, Bhopal - 462011, Near Amar Vilas Hotel (Map)",3.8,-410074,5,https://www.justdial.com/Bhopal/Dawat-E-Chef-Restaurant-Near-Amar-Vilas-Hotel-M-P-Nagar/0755PX755-X755-170826192843-A6K9_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 12:00 am
Gangotri Marriage Garden & ..,"12, New Kerva Tiraha Road, Bhadbhada Road, Bhopal - 462003, Near Sakshi Dhaba",3.8,-270361,5,https://www.justdial.com/bhopal/Gangotri-Marriage-Garden-Pure-Veg-Restaurant-Near-Sakshi-Dhaba-Bhadbhada-Road/0755PX755-X755-140530141049-J6B7_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,Open 24 Hrs
Joginder Punjabi DHABA,"Shop No 1 Amrit Complex, Old Ashoka Garden Near Prabhat Petrol Pump Raisen Road, 80 Feet Road, Ashoka Garden, Bhopal - 462023, Near Abhishek Bharat Gas Agency (Map)",3.8,-423248,5,https://www.justdial.com/Bhopal/Joginder-Punjabi-DHABA-Near-Abhishek-Bharat-Gas-Agency-Ashoka-Garden/0755PX755-X755-140709163243-A7D3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:30 am - 09:00 pm
Cook King Restaurant,"Plot No 22, M P Nagar, Bhopal - 462011, Zone II (Map)",3.8,-425946,5,https://www.justdial.com/Bhopal/Cook-King-Restaurant-Zone-II-M-P-Nagar/0755PX755-X755-100730171930-Z7L3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,07:00 am - 11:00 pm
Sky Lark Restaurant,"215-216, Bhopal, Zone II, M P Nagar, M P Nagar, Bhopal - 462011, Behind Sargam Talkies (Map)",3.8,-256539,5,https://www.justdial.com/Bhopal/Sky-Lark-Restaurant-Behind-Sargam-Talkies-M-P-Nagar/0755PX755-X755-101013153355-H3M5_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,none
Kareems Restaurant,"Plot No 262, Zone II, M P Nagar, Bhopal - 462011, Opposite Hotel Tulsi Exotic, Near Sargam Talkies (Map)",3.7,-428330,5,https://www.justdial.com/bhopal/Kareems-Restaurant-Opposite-Hotel-Tulsi-Exotic-Near-Sargam-Talkies-M-P-Nagar/0755PX755-X755-140402213428-C1D5_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,09:00 am - 11:00 pm
Jameel Restaurant,"Shop No 1, Street No 1, Ibrahimpura, Bhopal - 462001, Near Moti Masjid & Chatori Gali (Map)",3.6,-9229668736,5,https://www.justdial.com/Bhopal/Jameel-Restaurant-Near-Moti-Masjid-Chatori-Gali-Ibrahimpura/0755PX755-X755-110321124304-J9U8_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,09:00 am - 12:00 am
Sharma Bhojnalaya,"Main Road, Nehru Nagar, Bhopal - 462003, Near Brijesh Book Stall, Manisha Hospital (Map)",3.6,-9806880198,5,https://www.justdial.com/Bhopal/Sharma-Bhojnalaya-Near-Brijesh-Book-Stall-Manisha-Hospital-Nehru-Nagar/0755PX755-X755-110409141056-Z3N3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,08:30 am - 11:00 pm
Swad Restaurant,"Bharat Bhavan, Shamla Hills, Bhopal - 462013, Near Cm House (Map)",3.5,,5,https://www.justdial.com/Bhopal/Swad-Restaurant-Near-Cm-House-Shamla-Hills/0755PX755-X755-090509020634-E5P3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,09:30 am - 06:30 pm
Angithi Restaurant,"Kilol Park, Shamla Hills, Bhopal - 462013, Near Petrol Pump (Map)",3.4,-424431,5,https://www.justdial.com/BHOPAL/Angithi-Restaurant-Near-Petrol-Pump-Shamla-Hills/0755P755STD709147_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,06:00 pm - 11:30 pm
Lams Era,"G2, Plot No 131, Narula Complex, M P Nagar, Bhopal - 462011, Near Hakeem Hotel Zone 2 (Map)",3.4,-8817736931,5,https://www.justdial.com/Bhopal/Lams-Era-Near-Hakeem-Hotel-Zone-2-M-P-Nagar/0755PX755-X755-141219121715-L1E1_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Sagar Coffee House & Restau..,"73, Zone 1, Maharana Pratap Nagar, M P Nagar, Bhopal - 462011",3.2,-7554224446,5,https://www.justdial.com/bhopal/Sagar-Coffee-House-Restaurant-M-P-Nagar/0755PX755-X755-140418151035-B3X4_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,09:30 am - 10:00 pm
Mahadev Veg Bhojnalay,"Shop No 9, Ranthambore Complex, Mp Nagar Road, M P Nagar, Bhopal - 462011, Near Jyoti Complex, (Map)",5,-8989110228,4,https://www.justdial.com/Bhopal/Mahadev-Veg-Bhojnalay-Near-Jyoti-Complex-M-P-Nagar/0755PX755-X755-150821225626-K4C6_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Moms Authentic Curry ( MAC ..,"Street Stall No 1, Mp Nagar Road, M P Nagar, Bhopal - 462011, Infront Of Vishal Mega Mart (Map)",4.9,-8819988710,4,https://www.justdial.com/Bhopal/Moms-Authentic-Curry-(-MAC-)-Infront-Of-Vishal-Mega-Mart-M-P-Nagar/0755PX755-X755-171220110525-V8Z2_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Food City,"Ho. No. 07 Sectore 2, Mayur Viahar Colony, Ashoka Garden, Bhopal - 462023, Near SBI ATM,Near Life Care Hospital (Map)",4.9,-9179235742,4,https://www.justdial.com/Bhopal/Food-City-Near-SBI-ATM-Near-Life-Care-Hospital-Ashoka-Garden/0755PX755-X755-170328193911-E3D9_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Montys Cafe,"Plot No 78, Zone 2, M P Nagar, Bhopal - 462011, Near Raymonds (Map)",4.8,-7974435822,4,https://www.justdial.com/Bhopal/Montys-Cafe-Near-Raymonds-M-P-Nagar/0755PX755-X755-171108122658-B4J9_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 10:30 pm
Zero Degree Cafe & Lounge,"Ground Floor, Dinamic Center, M P Nagar, Bhopal - 462011, Zone 1, Near Surendra Vilas (Map)",4.8,-9074116549,4,https://www.justdial.com/Bhopal/Zero-Degree-Cafe-Lounge-Zone-1-Near-Surendra-Vilas-M-P-Nagar/0755PX755-X755-170307155727-B8M9_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,08:00 am - 10:00 pm
Woodland Restaurant,"52 Zone -2, M.p. Nagar, Near Pragati Petrol Pump, M P Nagar, Bhopal - 462011",4.8,-258169,4,https://www.justdial.com/Bhopal/Woodland-Restaurant-M-P-Nagar/0755PX755-X755-100824124403-W1Y2_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 03:00 pm 07:00 pm - 11:00 pm
Masala Mantra,"549, Roshan Pura T T Nagar, Tt Nagar, Bhopal - 462003, Near Bapu Ki Kutiya (Map)",4.6,-427701,4,https://www.justdial.com/Bhopal/Masala-Mantra-Near-Bapu-Ki-Kutiya-Tt-Nagar/0755PX755-X755-140211165804-S9S7_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Swaad The Taste Of India,"Plot No 190, 1st Floor, M P Nagar, Bhopal - 462011, Zone No 1, Above Naturals Ice Cream (Map)",4.6,-425247,4,https://www.justdial.com/Bhopal/Swaad-The-Taste-Of-India-Zone-No-1-Above-Naturals-Ice-Cream-M-P-Nagar/0755PX755-X755-151012214501-A7J5_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,none
Pet Puja,"Shop No 8/1, 8/4, Narayan Nagar, Bhopal - 462026, Near Swasth Hospital (Map)",4.5,-9926383818,4,https://www.justdial.com/Bhopal/Pet-Puja-Near-Swasth-Hospital-Narayan-Nagar/0755PX755-X755-171227190511-S2R9_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Green Way Food Plaza,"Ayodhya Bypass Road, Bhopal - 462001, Narela Chouraha Santoshi Vihar",4.5,,4,https://www.justdial.com/Bhopal/Green-Way-Food-Plaza-Narela-Chouraha-Santoshi-Vihar/0755PX755-X755-090812230647-P9W1_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,none
Gappu Punjabi Bhojnayle,"2 A Ashoka Garden, Ashoka Garden, Bhopal - 462023, Near Sam Girls Collage Prabhat Petrol Pump (Map)",4.4,-423314,4,https://www.justdial.com/Bhopal/Gappu-Punjabi-Bhojnayle-Near-Sam-Girls-Collage-Prabhat-Petrol-Pump-Ashoka-Garden/0755PX755-X755-140614120408-L2W8_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:30 am - 11:30 pm
Prakash Family Dhaba & Rest..,"Parkash Family Dhaba and Restaurants, NH 12, Manidideep Road, Hoshangabad Road, Bhopal - 462011, Opp.ashima Mall ,Opposite Danish Nagar, Baghmugalia",4.4,-9174719717,4,https://www.justdial.com/bhopal/Prakash-Family-Dhaba-Restaurant-Opp-ashima-Mall-Opposite-Danish-Nagar-Baghmugalia-Hoshangabad-Road/0755PX755-X755-160111110600-U6B4_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
F Cube Cafe & Restaurant,"Mahaveer Avenue, Plot No R 2, Zone 1, M P Nagar, Bhopal - 462011, Near Panasonic Showroom (Map)",4.1,-423886,4,https://www.justdial.com/Bhopal/F-Cube-Cafe-Restaurant-Near-Panasonic-Showroom-M-P-Nagar/0755PX755-X755-160920123251-X6L7_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,12:00 pm - 11:00 pm
Gupta Ji Pure Veg Reasturan..,"Plot no 90 Zone 2, M p nagar, Bhopal - 462023, Near Raymond showroom (Map)",3.9,-9893735284,4,https://www.justdial.com/Bhopal/Gupta-Ji-Pure-Veg-Reasturant-Near-Raymond-showroom/0755PX755-X755-170405202624-M7D2_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,12:00 pm - 08:30 pm
Shankar Hotel,"Shop No 102, 115, 116 & 117, Bda Complex, Shivaji Nagar, Bhopal - 462016, 7 No Bus Stop (Map)",3.8,-9893521428,4,https://www.justdial.com/Bhopal/Shankar-Hotel-7-No-Bus-Stop-Shivaji-Nagar/0755PX755-X755-131108021251-C6W2_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Cafe Elixir,"Plot No 188, Zone 1, M P Nagar, Bhopal - 462011 (Map)",3.8,-7999995080,4,https://www.justdial.com/Bhopal/Cafe-Elixir-M-P-Nagar/0755PX755-X755-170202174943-V8I7_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Albeik Restaurant,"56 Hb, Aura Mall Main Road, Shahapura, Bhopal - 462016, Near Aura Mall, Akash Ganga Colony, Opposite Makhanlal University (Map)",3.6,-7869112657,4,https://www.justdial.com/Bhopal/Albeik-Restaurant-Near-Aura-Mall-Akash-Ganga-Colony-Opposite-Makhanlal-University-Shahapura/0755PX755-X755-141204000748-B6I6_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
Atithi Restaurant,"G-2/216 G-2/216, Gulmohar Colony, Bhopal - 462001",3.5,-9826090851,4,https://www.justdial.com/bhopal/Atithi-Restaurant/0755PX755-X755-140509232920-Z9H1_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 07:30 pm
Dawat Restaurants & Fast Fo..,"181, M P Nagar, Bhopal - 462011, Zone 1 (Map)",3.5,,4,https://www.justdial.com/Bhopal/Dawat-Restaurants-Fast-Food-Zone-1-M-P-Nagar/0755P755STD17187_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,09:30 am - 06:30 pm
Shiva Bar & Restaurant,"165 Zone II, M P Nagar, Bhopal - 462011, Nr Sargam Talkies",3.5,-256034,4,https://www.justdial.com/BHOPAL/Shiva-Bar-Restaurant-Nr-Sargam-Talkies-M-P-Nagar/0755P755STD703600_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,none
Hotel Sai Mahima,"Plot No 116, Zone 2, M P Nagar, Bhopal - 462011, Near City Hospital (Map)",3.4,-9755050575,4,https://www.justdial.com/Bhopal/Hotel-Sai-Mahima-Near-City-Hospital-M-P-Nagar/0755PX755-X755-131106222428-N3K8_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 11:00 pm
The Gunnery Bar And Restaur..,"2nd Floor C-21 Mall, Hoshangabad Road, Hoshangabad Road, Bhopal - 462011",3.3,-668665,4,https://www.justdial.com/Bhopal/The-Gunnery-Bar-And-Restaurant-Hoshangabad-Road/0755PX755-X755-130925124940-A1N9_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,12:00 pm - 04:00 pm 05:00 pm - 11:00 pm
Raj Darbar,"Shop No 2, Chunabhatti Chouraha, Kolar Road, Bhopal - 462042, Near Siddhi Bhavan (Map)",5,-9300050614,3,https://www.justdial.com/Bhopal/Raj-Darbar-Near-Siddhi-Bhavan-Kolar-Road/0755PX755-X755-161118160029-I8S7_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 10:00 pm
R K Food Zone,"55, Gufa Mandir Road, Lalghati, Bhopal - 462030, Janki Nagar (Map)",5,-9301522141,3,https://www.justdial.com/Bhopal/R-K-Food-Zone-Janki-Nagar-Lalghati/0755PX755-X755-150102133441-D9A7_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,08:00 am - 11:00 pm
Spicy Ice,"H No 50 Main Kolar Road, Main Kolar Road, Kolar Road, Bhopal - 462042, Near Kolar Thana (Map)",5,-8269216784,3,https://www.justdial.com/Bhopal/Spicy-Ice-Near-Kolar-Thana-Kolar-Road/0755PX755-X755-160616130233-H6I1_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,12:00 pm - 11:00 pm
The Taste Of Punjab Restora..,"3, Krishna Plaza, Main Road, Bhopal - 462016",5,-404106,3,https://www.justdial.com/Bhopal/The-Taste-Of-Punjab-Restorante/0755PX755-X755-130418215338-N2J3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,none
Moksh Restaurant,"Lalghati, Bhopal - 462030, Near Alark Mall, Htc Park Square, Above Dominos Pizza & Axis Bank (Map)",4.8,-9407522537,3,https://www.justdial.com/Bhopal/Moksh-Restaurant-Near-Alark-Mall-Htc-Park-Square-Above-Dominos-Pizza-Axis-Bank-Lalghati/0755PX755-X755-170417122542-G7G3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 12:00 am
Meethi Si Mehak Restaurant,"Shop No -1 to 10 & H -1, Arera Colony, Bhopal - 462016, Near Starling Complex (Map)",4.8,-494108,3,https://www.justdial.com/Bhopal/Meethi-Si-Mehak-Restaurant-Near-Starling-Complex-Arera-Colony/0755PX755-X755-171011131622-U2L3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 11:00 pm
Delicious Delhi Dhaba,"Plot Khasra No. 568, Ratanpur Road, Hoshangabad Road, Bhopal - 462011, Near 11 Mile",4.8,-297675,3,https://www.justdial.com/Bhopal/Delicious-Delhi-Dhaba-Near-11-Mile-Hoshangabad-Road/0755PX755-X755-180117133827-R9T4_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,08:00 am - 11:30 pm
Sharma Bhojnalaya,"Shop No 87, Main Road, Jawahar Chowk, Bhopal - 462003, Jindal Hospital (Map)",4.8,-9806880207,3,https://www.justdial.com/bhopal/Sharma-Bhojnalaya-Jindal-Hospital-Jawahar-Chowk/0755PX755-X755-141127150144-C1A8_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:30 am - 10:30 pm
Jairams,"B-1 Plot No E-4/31, E-7/48, Railway Housing Society, Arera Colony, Bhopal - 462039, 10 No Bus Stop (Map)",4.8,-493813,3,https://www.justdial.com/Bhopal/Jairams-10-No-Bus-Stop-Arera-Colony/0755PX755-X755-171219200304-U7Z7_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,11:00 am - 10:00 pm
ROAD Runner FAST FOOD & CAF..,"D-15/16 Ground Floor Mayur Vihar, 80 Feet Road, Ashoka Garden, Bhopal - 462023 (Map)",4.8,-9993967006,3,https://www.justdial.com/Bhopal/ROAD-Runner-FAST-FOOD-CAFE-Ashoka-Garden/0755PX755-X755-180420173910-W8H9_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,04:00 pm - 12:00 am
Chatkara Fast Food,"E-11, Surendra Landmark, Hoshangabad Road, Misrod, Bhopal - 462026, Near Ashima Mal (Map)",4.7,-493690,3,https://www.justdial.com/Bhopal/Chatkara-Fast-Food-Near-Ashima-Mal-Misrod/0755PX755-X755-170715162221-K1K3_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,07:30 am - 11:00 pm
Cafe Indigo,"kolar castle, kolar road chunabhatti, Chunabhatti, Bhopal - 462016, in front of kaali mata temple (Map)",4.7,-426153,3,https://www.justdial.com/Bhopal/Cafe-Indigo-in-front-of-kaali-mata-temple-Chunabhatti/0755PX755-X755-160225151531-P2U9_BZDET?xid=QmhvcGFsIFJlc3RhdXJhbnRz,10:00 am - 10:00 pm
